age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin
32,Male,154.9,77.1,Moderate Activity,2.0,2.0,32.133019866208265,Obese,Fat Loss,1682.9718,1.55,2608.60629,2,3,1.55,150-165,71-100
24,Female,157.5,59.0,High Activity,5.0,2.0,23.784328546233308,Normal,Fat Loss,1377.1809999999998,1.81,2492.6976099999997,3,1,1.81,150-165,40-70
63,Female,157.5,63.5,Moderate Activity,3.0,0.0,25.59838750314941,Overweight,Fat Loss,1249.9225,1.55,1937.3798749999999,2,2,1.55,150-165,40-70
19,Male,180.3,86.2,High Activity,30.0,42.0,26.516476360192183,Overweight,Fat Loss,2000.5801000000004,1.81,3621.0499810000006,3,2,1.81,181-200,71-100
29,Female,162.6,72.6,High Activity,20.0,2.0,27.459684190937853,Overweight,Fat Loss,1497.09,1.81,2709.7329,3,2,1.81,150-165,71-100
33,Female,172.7,59.0,High Activity,4.0,20.0,19.78186968173654,Normal,Fat Loss,1385.3005999999998,1.81,2507.394086,3,1,1.81,166-180,40-70
35,Female,162.6,72.6,High Activity,15.0,2.0,27.459684190937853,Overweight,Fat Loss,1471.11,1.81,2662.7091,3,2,1.81,150-165,71-100
48,Female,162.6,68.0,High Activity,14.0,2.0,25.719814393715897,Overweight,Fat Loss,1372.2838000000002,1.81,2483.8336780000004,3,2,1.81,150-165,40-70
56,Female,162.6,68.0,High Activity,5.0,0.0,25.719814393715897,Overweight,Fat Loss,1337.6438,1.81,2421.135278,3,2,1.81,150-165,40-70
58,Female,165.1,95.3,High Activity,14.0,3.0,34.962200101914995,Obese,Fat Loss,1589.1719,1.81,2876.401139,3,3,1.81,166-180,71-100
47,Female,170.2,56.7,High Activity,40.0,0.0,19.57329525918909,Normal,Fat Loss,1295.6674999999998,1.81,2345.1581749999996,3,1,1.81,166-180,40-70
49,Male,172.7,86.2,High Activity,60.0,20.0,28.901646890943898,Overweight,Fat Loss,1793.7976999999998,1.81,3246.7738369999997,3,2,1.81,166-180,71-100
21,Male,185.4,79.4,High Activity,20.0,10.0,23.09941826704324,Normal,Fat Loss,1922.6014,1.81,3479.908534,3,1,1.81,181-200,71-100
47,Male,180.3,106.6,High Activity,48.0,20.0,32.79183735494764,Obese,Fat Loss,2114.9229,1.81,3828.0104490000003,3,3,1.81,181-200,101-150
44,Male,190.5,129.3,High Activity,40.0,30.0,35.62940459214252,Obese,Fat Loss,2485.0156,1.81,4497.8782360000005,3,3,1.81,181-200,101-150
33,Male,188.0,86.2,High Activity,15.0,15.0,24.38886373924853,Normal,Fat Loss,1958.0544000000004,1.81,3544.078464000001,3,1,1.81,181-200,71-100
47,Female,162.6,81.6,High Activity,10.0,0.0,30.863777272459075,Obese,Fat Loss,1502.3729999999998,1.81,2719.29513,3,3,1.8100000000000003,150-165,71-100
60,Female,165.1,68.0,High Activity,0.0,7.0,24.946795455721087,Normal,Fat Loss,1328.0688000000002,1.81,2403.8045280000006,3,1,1.81,166-180,40-70
36,Male,188.0,108.9,Low Activity,2.0,0.0,30.81145314622001,Obese,Fat Loss,2245.1353000000004,1.29,2896.2245370000005,1,3,1.29,181-200,101-150
48,Male,182.9,90.7,High Activity,8.0,1.0,27.113143716700836,Overweight,Fat Loss,1908.7110000000002,1.81,3454.7669100000007,3,2,1.81,181-200,71-100
50,Male,154.9,81.6,High Activity,10.0,40.0,34.00848795178462,Obese,Fat Loss,1641.0723000000003,1.81,2970.3408630000004,3,3,1.8099999999999998,150-165,71-100
48,Male,167.6,61.2,High Activity,30.0,0.0,21.787299001486662,Normal,Fat Loss,1440.0747999999999,1.81,2606.535388,3,1,1.81,166-180,40-70
37,Female,175.3,72.6,Low Activity,2.0,0.0,23.62505283909028,Normal,Fat Loss,1501.7945999999997,1.29,1937.3150339999997,1,1,1.29,166-180,71-100
42,Male,175.3,90.7,High Activity,8.0,0.0,29.515045351315276,Overweight,Fat Loss,1906.3006000000003,1.81,3450.4040860000005,3,2,1.81,166-180,71-100
30,Female,154.9,68.0,High Activity,20.0,0.0,28.340406626487187,Overweight,Fat Loss,1426.3692,1.81,2581.7282520000003,3,2,1.81,150-165,40-70
44,Female,170.2,59.4,High Activity,6.0,0.0,20.505356938198094,Normal,Fat Loss,1333.6244000000002,1.81,2413.860164,3,1,1.8099999999999998,166-180,40-70
64,Female,162.6,62.1,High Activity,4.0,3.0,23.488242262496428,Normal,Fat Loss,1248.4465,1.81,2259.688165,3,1,1.81,150-165,40-70
18,Male,182.9,77.1,High Activity,8.0,4.0,23.04766681981956,Normal,Fat Loss,1896.8218000000002,1.81,3433.2474580000003,3,1,1.81,181-200,71-100
30,Male,185.4,99.8,High Activity,8.0,2.0,29.03428139862613,Overweight,Fat Loss,2144.8072,1.81,3882.1010320000005,3,2,1.81,181-200,71-100
40,Male,175.3,79.4,High Activity,7.0,7.0,25.83786770556155,Overweight,Fat Loss,1766.2685000000004,1.81,3196.9459850000007,3,2,1.81,166-180,71-100
56,Male,185.4,99.8,High Activity,10.0,5.0,29.03428139862613,Overweight,Fat Loss,1997.2052,1.81,3614.941412,3,2,1.81,181-200,71-100
35,Female,167.6,77.1,High Activity,2.0,3.0,27.44772472246114,Overweight,Fat Loss,1528.2115,1.81,2766.062815,3,2,1.81,166-180,71-100
31,Male,175.3,74.8,High Activity,7.0,0.0,24.340963531183927,Normal,Fat Loss,1755.7353,1.81,3177.880893,3,1,1.81,166-180,71-100
60,Male,172.7,90.7,High Activity,7.0,0.0,30.41043356158482,Obese,Fat Loss,1791.6372000000001,1.81,3242.8633320000004,3,3,1.81,166-180,71-100
56,Female,162.6,136.1,Low Activity,2.0,0.0,51.47745204389314,Obese,Fat Loss,1967.3645000000001,1.29,2537.9002050000004,1,3,1.29,150-165,101-150
56,Female,152.4,63.5,High Activity,6.0,0.0,27.34033245844269,Overweight,Fat Loss,1264.4326999999998,1.81,2288.6231869999997,3,2,1.81,150-165,40-70
26,Male,175.3,77.1,High Activity,12.0,3.0,25.089415618372737,Overweight,Fat Loss,1814.9334000000003,1.81,3285.029454000001,3,2,1.81,166-180,71-100
31,Female,165.1,68.0,High Activity,7.0,3.0,24.946795455721087,Normal,Fat Loss,1453.6388000000002,1.81,2631.0862280000006,3,1,1.8100000000000003,166-180,40-70
49,Female,162.6,95.3,High Activity,30.0,30.0,36.0455634076636,Obese,Fat Loss,1620.3969,1.81,2932.918389,3,3,1.81,150-165,71-100
50,Male,180.3,83.9,High Activity,40.0,40.0,25.80896016960701,Overweight,Fat Loss,1793.7800000000002,1.81,3246.7418000000002,3,2,1.8099999999999998,181-200,71-100
39,Male,180.3,81.6,High Activity,7.0,0.0,25.10144397902183,Overweight,Fat Loss,1825.4139,1.81,3303.999159,3,2,1.81,181-200,71-100
61,Male,170.2,88.5,High Activity,30.0,0.0,30.55091058973959,Obese,Fat Loss,1744.4893000000002,1.81,3157.5256330000007,3,3,1.8100000000000003,166-180,71-100
38,Male,185.4,86.2,Moderate Activity,2.0,2.0,25.07770597757087,Overweight,Fat Loss,1917.192,1.55,2971.6476000000002,2,2,1.55,181-200,71-100
51,Female,162.6,80.3,High Activity,5.0,3.0,30.37207493846157,Obese,Fat Loss,1473.0319,1.81,2666.187739,3,3,1.81,150-165,71-100
45,Female,167.6,56.7,Moderate Activity,4.0,0.0,20.185291721965587,Normal,Fat Loss,1296.2727,1.55,2009.222685,2,1,1.55,166-180,40-70
45,Male,167.6,59.0,High Activity,14.0,4.0,21.00409544260969,Normal,Fat Loss,1427.6324000000002,1.81,2584.0146440000003,3,1,1.81,166-180,40-70
36,Male,185.4,83.9,High Activity,5.0,10.0,24.40857925195123,Normal,Fat Loss,1897.7329000000002,1.81,3434.8965490000005,3,1,1.81,181-200,71-100
51,Male,182.9,99.8,High Activity,0.0,6.0,29.833426052114035,Overweight,Fat Loss,2013.5927000000001,1.81,3644.6027870000003,3,2,1.81,181-200,71-100
50,Male,185.4,83.0,High Activity,20.0,4.0,24.14674705496963,Normal,Fat Loss,1806.1976000000004,1.81,3269.2176560000007,3,1,1.81,181-200,71-100
33,Male,190.5,90.7,High Activity,10.0,15.0,24.99293887476664,Normal,Fat Loss,2030.3384,1.81,3674.9125040000004,3,1,1.81,181-200,71-100
38,Male,180.3,81.6,Moderate Activity,3.0,2.0,25.10144397902183,Overweight,Fat Loss,1831.0909000000001,1.55,2838.190895,2,2,1.55,181-200,71-100
30,Male,170.2,72.6,High Activity,20.0,40.0,25.06210292446434,Overweight,Fat Loss,1707.464,1.81,3090.50984,3,2,1.81,166-180,71-100
61,Female,160.0,58.1,High Activity,24.0,0.0,22.6953125,Normal,Fat Loss,1216.3937,1.81,2201.672597,3,1,1.81,150-165,40-70
58,Male,154.9,113.4,Low Activity,0.0,0.0,47.26179575652422,Obese,Fat Loss,2021.6809000000003,1.29,2607.9683610000006,1,3,1.29,150-165,101-150
52,Male,182.9,77.1,High Activity,20.0,5.0,23.04766681981956,Normal,Fat Loss,1703.8038000000001,1.81,3083.8848780000003,3,1,1.81,181-200,71-100
47,Male,185.4,84.8,Low Activity,0.0,0.0,24.670411448932825,Normal,Fat Loss,1847.3432000000003,1.29,2383.0727280000006,1,1,1.29,181-200,71-100
54,Male,175.3,70.3,Moderate Activity,4.0,2.0,22.87660075190147,Normal,Fat Loss,1564.8778000000002,1.55,2425.5605900000005,2,1,1.55,166-180,71-100
50,Male,180.3,79.4,High Activity,10.0,0.0,24.424689361940363,Normal,Fat Loss,1733.4935000000003,1.81,3137.6232350000005,3,1,1.81,181-200,71-100
20,Female,160.0,54.4,High Activity,30.0,0.0,21.25,Normal,Fat Loss,1359.7098,1.81,2461.0747380000003,3,1,1.81,150-165,40-70
43,Male,175.3,74.8,High Activity,90.0,0.0,24.340963531183927,Normal,Fat Loss,1687.6113,1.81,3054.576453,3,1,1.81,166-180,71-100
19,Female,160.0,52.2,High Activity,10.0,5.0,20.390625,Normal,Fat Loss,1343.6963999999998,1.81,2432.090484,3,1,1.81,150-165,40-70
23,Female,160.0,63.5,High Activity,10.0,10.0,24.8046875,Normal,Fat Loss,1430.8675,1.81,2589.870175,3,1,1.8099999999999998,150-165,40-70
54,Male,175.3,94.3,Moderate Activity,2.0,2.0,30.686535574741235,Obese,Fat Loss,1886.4058000000005,1.55,2923.928990000001,2,3,1.55,166-180,71-100
61,Female,172.7,65.8,High Activity,6.0,0.0,22.06181398403838,Normal,Fat Loss,1326.9402,1.81,2401.761762,3,1,1.81,166-180,40-70
40,Male,188.0,86.2,High Activity,40.0,2.0,24.38886373924853,Normal,Fat Loss,1918.3154000000004,1.81,3472.150874000001,3,1,1.81,181-200,71-100
56,Male,180.3,104.3,High Activity,7.0,1.0,32.084321164362464,Obese,Fat Loss,2033.0168,1.81,3679.760408,3,3,1.81,181-200,101-150
57,Male,188.0,102.1,High Activity,15.0,0.0,28.88750565866908,Overweight,Fat Loss,2034.8187000000003,1.81,3683.0218470000004,3,2,1.81,181-200,101-150
21,Female,160.0,70.3,High Activity,5.0,1.0,27.460937499999996,Overweight,Fat Loss,1502.4070999999997,1.81,2719.3568509999996,3,2,1.81,150-165,71-100
34,Female,162.6,81.6,High Activity,6.0,1.0,30.863777272459075,Obese,Fat Loss,1558.6629999999998,1.81,2821.1800299999995,3,3,1.81,150-165,71-100
49,Female,175.3,63.5,High Activity,10.0,1.0,20.663785885430208,Normal,Fat Loss,1365.6868999999997,1.81,2471.8932889999996,3,1,1.81,166-180,40-70
37,Female,157.5,52.6,Moderate Activity,4.0,0.0,21.20433358528597,Normal,Fat Loss,1261.7102,1.55,1955.65081,2,1,1.55,150-165,40-70
53,Female,157.5,61.2,Moderate Activity,4.0,0.0,24.67120181405896,Normal,Fat Loss,1271.9544,1.55,1971.52932,2,1,1.55,150-165,40-70
56,Male,180.3,90.7,High Activity,20.0,6.0,27.900747167858825,Overweight,Fat Loss,1850.8176,1.81,3349.9798560000004,3,2,1.81,181-200,71-100
58,Female,170.2,64.9,High Activity,2.0,4.0,22.404001099142366,Normal,Fat Loss,1323.8628999999999,1.81,2396.191849,3,1,1.81,166-180,40-70
49,Female,167.6,61.2,High Activity,8.0,0.0,21.787299001486662,Normal,Fat Loss,1320.5642,1.81,2390.221202,3,1,1.81,166-180,40-70
29,Female,172.7,59.0,High Activity,15.0,3.0,19.78186968173654,Normal,Fat Loss,1402.6206,1.81,2538.743286,3,1,1.81,166-180,40-70
25,Male,180.3,90.7,High Activity,25.0,0.0,27.900747167858825,Overweight,Fat Loss,2026.8046000000002,1.81,3668.5163260000004,3,2,1.81,181-200,71-100
37,Female,154.9,68.0,High Activity,15.0,1.0,28.340406626487187,Overweight,Fat Loss,1396.0592000000001,1.81,2526.8671520000003,3,2,1.81,150-165,40-70
49,Male,180.3,113.4,High Activity,10.0,2.0,34.88362435319946,Obese,Fat Loss,2194.6685000000007,1.81,3972.349985000001,3,3,1.81,181-200,101-150
49,Male,182.9,79.4,High Activity,48.0,8.0,23.73521070679213,Normal,Fat Loss,1751.6479000000002,1.81,3170.4826990000006,3,1,1.8100000000000003,181-200,71-100
49,Male,182.9,93.0,High Activity,5.0,0.0,27.8006876036734,Overweight,Fat Loss,1933.8471000000002,1.81,3500.2632510000003,3,2,1.81,181-200,71-100
40,Female,170.2,72.6,High Activity,20.0,3.0,25.06210292446434,Overweight,Fat Loss,1473.0048,1.81,2666.138688,3,2,1.81,166-180,71-100
52,Male,185.4,90.7,High Activity,5.0,3.0,26.386866962478862,Overweight,Fat Loss,1898.0005000000003,1.81,3435.380905000001,3,2,1.81,181-200,71-100
47,Female,167.6,63.5,High Activity,10.0,10.0,22.60610272213077,Normal,Fat Loss,1350.4923,1.81,2444.391063,3,1,1.8100000000000003,166-180,40-70
42,Female,172.7,72.6,High Activity,20.0,5.0,24.34175828634022,Normal,Fat Loss,1472.0897999999997,1.81,2664.4825379999997,3,1,1.81,166-180,71-100
57,Female,170.2,54.4,High Activity,30.0,5.0,18.77931679188513,Normal,Fat Loss,1231.0994,1.81,2228.289914,3,1,1.8099999999999998,166-180,40-70
48,Male,170.2,113.4,High Activity,5.0,0.0,39.14659051837819,Obese,Fat Loss,2151.8756000000003,1.81,3894.894836000001,3,3,1.81,166-180,101-150
35,Male,185.4,79.4,High Activity,10.0,1.0,23.09941826704324,Normal,Fat Loss,1843.1234000000002,1.81,3336.0533540000006,3,1,1.81,181-200,71-100
38,Female,170.2,68.0,High Activity,2.0,4.0,23.474145989856407,Normal,Fat Loss,1439.1286,1.81,2604.8227660000002,3,1,1.81,166-180,40-70
48,Female,175.3,63.5,High Activity,14.0,0.0,20.663785885430208,Normal,Fat Loss,1370.0168999999999,1.81,2479.730589,3,1,1.81,166-180,40-70
54,Male,175.3,93.0,High Activity,20.0,6.0,30.26349743850408,Obese,Fat Loss,1868.9897,1.81,3382.8713570000004,3,3,1.81,166-180,71-100
54,Male,198.1,140.6,Low Activity,0.0,0.0,35.827488857421635,Obese,Fat Loss,2616.1041,1.29,3374.774289,1,3,1.29,181-200,101-150
63,Female,162.6,65.8,High Activity,15.0,0.0,24.887702751566263,Normal,Fat Loss,1286.9904,1.81,2329.452624,3,1,1.81,150-165,40-70
53,Male,190.5,122.5,High Activity,2.0,3.0,33.75562306680169,Obese,Fat Loss,2342.8230000000003,1.81,4240.5096300000005,3,3,1.81,181-200,101-150
52,Male,190.5,77.1,High Activity,6.0,3.0,21.24537582408498,Normal,Fat Loss,1740.2762,1.81,3149.899922,3,1,1.81,181-200,71-100
36,Male,154.9,81.6,High Activity,3.0,4.0,34.00848795178462,Obese,Fat Loss,1720.5503,1.81,3114.1960430000004,3,3,1.81,150-165,71-100
65,Female,175.3,72.6,High Activity,20.0,6.0,23.62505283909028,Normal,Fat Loss,1380.5545999999997,1.81,2498.8038259999994,3,1,1.8099999999999998,166-180,71-100
54,Male,167.6,59.0,High Activity,5.0,0.0,21.00409544260969,Normal,Fat Loss,1376.5394000000001,1.81,2491.5363140000004,3,1,1.81,166-180,40-70
47,Female,167.6,59.0,High Activity,10.0,0.0,21.00409544260969,Normal,Fat Loss,1308.8808,1.81,2369.074248,3,1,1.81,166-180,40-70
30,Female,167.6,72.6,High Activity,4.0,4.0,25.84571744294006,Overweight,Fat Loss,1508.2499999999998,1.81,2729.9325,3,2,1.8100000000000003,166-180,71-100
45,Female,162.6,56.7,High Activity,15.0,5.0,21.445786413583697,Normal,Fat Loss,1280.7827,1.81,2318.216687,3,1,1.81,150-165,40-70
19,Female,160.0,54.4,Moderate Activity,3.0,0.0,21.25,Normal,Fat Loss,1364.0398,1.55,2114.2616900000003,2,1,1.5500000000000003,150-165,40-70
65,Male,172.7,108.9,High Activity,25.0,0.0,36.512637429510335,Obese,Fat Loss,2007.0776,1.81,3632.810456,3,3,1.81,166-180,101-150
50,Male,190.5,127.0,High Activity,0.0,45.0,34.99562554680665,Obese,Fat Loss,2420.1405000000004,1.81,4380.454305000001,3,3,1.81,181-200,101-150
54,Female,172.7,131.5,Low Activity,1.0,0.0,44.09009937539585,Obese,Fat Loss,1964.7781000000002,1.29,2534.5637490000004,1,3,1.29,166-180,101-150
22,Male,190.5,104.3,High Activity,8.0,0.0,28.740501925448296,Overweight,Fat Loss,2274.9846000000002,1.81,4117.722126000001,3,2,1.81,181-200,101-150
37,Female,172.7,124.7,High Activity,5.0,6.0,41.810155073094016,Obese,Fat Loss,1975.5085,1.81,3575.670385,3,3,1.81,166-180,101-150
41,Female,162.6,59.0,High Activity,14.0,0.0,22.315721312194675,Normal,Fat Loss,1319.3708,1.81,2388.061148,3,1,1.81,150-165,40-70
39,Male,185.4,95.3,High Activity,7.0,3.0,27.72512041371814,Overweight,Fat Loss,2033.4277,1.81,3680.504137,3,2,1.81,181-200,71-100
54,Female,154.9,90.7,High Activity,48.0,0.0,37.80110119150571,Obese,Fat Loss,1532.3561000000002,1.81,2773.5645410000006,3,3,1.8100000000000003,150-165,71-100
60,Female,154.9,45.4,High Activity,4.0,5.0,18.921389130037035,Normal,Fat Loss,1087.487,1.81,1968.3514700000003,3,1,1.81,150-165,40-70
60,Male,182.9,104.3,High Activity,40.0,0.0,31.1786206135821,Obese,Fat Loss,2022.7862000000005,1.81,3661.243022000001,3,3,1.81,181-200,101-150
37,Female,162.6,113.4,High Activity,5.0,0.0,42.891572827167394,Obese,Fat Loss,1839.7276,1.81,3329.906956,3,3,1.81,150-165,101-150
21,Female,165.1,63.5,High Activity,7.0,7.0,23.29590457997484,Normal,Fat Loss,1455.3272999999997,1.81,2634.1424129999996,3,1,1.81,166-180,40-70
52,Female,167.6,56.7,High Activity,10.0,0.0,20.185291721965587,Normal,Fat Loss,1265.9626999999998,1.81,2291.3924869999996,3,1,1.81,166-180,40-70
64,Male,172.7,83.9,High Activity,6.0,6.0,28.130489259282985,Overweight,Fat Loss,1677.8296000000003,1.81,3036.8715760000005,3,2,1.81,166-180,71-100
56,Male,185.4,93.0,High Activity,48.0,5.0,27.0559936880985,Overweight,Fat Loss,1906.1056,1.81,3450.0511360000005,3,2,1.8100000000000003,181-200,71-100
43,Female,167.6,68.0,High Activity,10.0,3.0,24.20811000165185,Normal,Fat Loss,1409.4238,1.81,2551.0570780000003,3,1,1.81,166-180,40-70
44,Male,185.4,113.4,High Activity,7.0,0.0,32.9908568196814,Obese,Fat Loss,2247.5284,1.81,4068.026404,3,3,1.81,181-200,101-150
59,Male,188.0,74.8,High Activity,5.0,3.0,21.16342236306021,Normal,Fat Loss,1657.7266000000002,1.81,3000.4851460000004,3,1,1.81,181-200,71-100
60,Female,165.1,56.7,High Activity,20.0,0.0,20.80122503440273,Normal,Fat Loss,1223.5777,1.81,2214.6756370000003,3,1,1.81,166-180,40-70
63,Female,167.6,63.5,High Activity,10.0,0.0,22.60610272213077,Normal,Fat Loss,1281.2123,1.81,2318.994263,3,1,1.81,166-180,40-70
47,Female,160.0,65.8,High Activity,10.0,5.0,25.703124999999996,Overweight,Fat Loss,1348.2155999999998,1.81,2440.270236,3,2,1.8100000000000003,150-165,40-70
33,Male,193.0,136.1,Low Activity,0.0,0.0,36.53789363472845,Obese,Fat Loss,2650.5597000000002,1.29,3419.2220130000005,1,3,1.29,181-200,101-150
47,Female,167.6,104.3,Moderate Activity,4.0,0.0,37.13096872312188,Obese,Fat Loss,1727.7699,1.55,2678.043345,2,3,1.55,166-180,101-150
46,Female,162.6,61.7,High Activity,6.0,3.0,23.33694923665104,Normal,Fat Loss,1322.6877,1.81,2394.064737,3,1,1.8100000000000003,150-165,40-70
45,Female,172.7,63.5,Moderate Activity,4.0,0.0,21.290656352377464,Normal,Fat Loss,1374.9521,1.55,2131.175755,2,1,1.5500000000000003,166-180,40-70
63,Female,170.2,59.0,High Activity,30.0,6.0,20.36727372649306,Normal,Fat Loss,1247.6556,1.81,2258.256636,3,1,1.81,166-180,40-70
63,Male,180.3,86.2,Moderate Activity,4.0,0.0,26.516476360192183,Overweight,Fat Loss,1750.7921000000006,1.55,2713.727755000001,2,2,1.55,181-200,71-100
60,Female,180.3,78.0,High Activity,75.0,10.0,23.994027332888518,Normal,Fat Loss,1467.6283999999998,1.81,2656.4074039999996,3,1,1.8099999999999998,181-200,71-100
31,Female,170.2,61.2,High Activity,60.0,0.0,21.126731390870766,Normal,Fat Loss,1406.5590000000002,1.81,2545.8717900000006,3,1,1.8100000000000003,166-180,40-70
65,Female,162.6,50.8,High Activity,20.0,0.0,19.214214282364228,Normal,Fat Loss,1139.6254,1.81,2062.721974,3,1,1.8100000000000003,150-165,40-70
62,Male,182.9,74.8,High Activity,0.0,4.0,22.36012293284699,Normal,Fat Loss,1616.2207,1.81,2925.359467,3,1,1.81,181-200,71-100
63,Male,165.1,75.7,High Activity,6.0,0.0,27.77165317644245,Overweight,Fat Loss,1537.1788000000001,1.81,2782.2936280000004,3,2,1.81,166-180,71-100
19,Male,182.9,72.6,High Activity,10.0,5.0,21.70247225835149,Normal,Fat Loss,1830.8582999999999,1.81,3313.8535229999998,3,1,1.81,181-200,71-100
41,Female,160.0,85.3,High Activity,6.0,9.0,33.32031249999999,Obese,Fat Loss,1554.5121000000001,1.81,2813.6669010000005,3,3,1.81,150-165,71-100
56,Female,162.6,81.6,High Activity,5.0,0.0,30.863777272459075,Obese,Fat Loss,1463.4029999999998,1.81,2648.7594299999996,3,3,1.81,150-165,71-100
64,Female,162.6,74.8,Moderate Activity,3.0,0.0,28.291795833087484,Overweight,Fat Loss,1365.8833999999997,1.55,2117.1192699999997,2,2,1.55,150-165,71-100
63,Female,170.2,81.6,High Activity,5.0,0.0,28.168975187827687,Overweight,Fat Loss,1456.6378,1.81,2636.514418,3,2,1.8100000000000003,166-180,71-100
53,Female,152.4,61.2,High Activity,6.0,0.0,26.3500527001054,Overweight,Fat Loss,1256.1546,1.81,2273.639826,3,2,1.81,150-165,40-70
35,Male,175.3,65.8,High Activity,5.0,10.0,21.412237972619018,Normal,Fat Loss,1612.4543,1.81,2918.542283,3,1,1.81,166-180,40-70
62,Female,180.3,70.3,High Activity,22.0,1.0,21.625386173103365,Normal,Fat Loss,1387.7664999999997,1.81,2511.8573649999994,3,1,1.8099999999999998,181-200,71-100
49,Female,170.2,68.0,High Activity,5.0,2.0,23.474145989856407,Normal,Fat Loss,1391.4986,1.81,2518.612466,3,1,1.81,166-180,40-70
50,Male,182.9,83.5,High Activity,20.0,20.0,24.960832418351924,Normal,Fat Loss,1800.8986,1.81,3259.626466,3,1,1.81,181-200,71-100
50,Female,157.5,77.1,High Activity,8.0,2.0,31.08087679516251,Obese,Fat Loss,1431.9716999999998,1.81,2591.8687769999997,3,3,1.81,150-165,71-100
19,Female,170.2,65.8,High Activity,30.0,8.0,22.7146883254787,Normal,Fat Loss,1501.0551999999998,1.81,2716.9099119999996,3,1,1.81,166-180,40-70
53,Female,170.2,104.3,Moderate Activity,4.0,1.0,36.00519745208858,Obese,Fat Loss,1709.8446999999999,1.55,2650.259285,2,3,1.5500000000000003,166-180,101-150
48,Male,154.9,104.3,High Activity,80.0,2.0,43.46918251680314,Obese,Fat Loss,1956.5382,1.81,3541.334142,3,3,1.81,150-165,101-150
48,Female,157.5,79.4,High Activity,10.0,1.0,32.00806248425297,Obese,Fat Loss,1461.8998000000001,1.81,2646.0386380000004,3,3,1.81,150-165,71-100
54,Male,172.7,88.5,High Activity,0.0,7.0,29.67280452260481,Overweight,Fat Loss,1796.2258000000002,1.81,3251.1686980000004,3,2,1.81,166-180,71-100
60,Female,152.4,63.5,High Activity,9.0,2.0,27.34033245844269,Overweight,Fat Loss,1247.1127,1.81,2257.273987,3,2,1.8100000000000003,150-165,40-70
62,Female,167.6,90.7,High Activity,16.0,9.0,32.289346722791514,Obese,Fat Loss,1537.0607,1.81,2782.079867,3,3,1.81,166-180,71-100
