age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,gender_encoded,workout_template_id,nutrition_template_id
42,Male,182.9,89.8,Moderate Activity,2.0,2.0,26.844104804407216,Overweight,Fat Loss,1930.7157,1.55,2992.609335,0,2.0,2.0
28,Female,160.0,59.0,High Activity,2.0,6.0,23.046874999999996,Normal,Fat Loss,1367.606,1.81,2475.36686,1,3.0,1.0
47,Male,180.3,85.3,High Activity,5.0,0.0,26.23962219865885,Overweight,Fat Loss,1829.5668,1.81,3311.5159080000003,0,3.0,2.0
47,Female,167.6,72.6,High Activity,50.0,0.0,25.84571744294006,Overweight,Fat Loss,1434.6399999999999,1.81,2596.6983999999998,1,3.0,2.0
53,Female,160.0,63.5,High Activity,10.0,0.0,24.804687499999996,Normal,Fat Loss,1300.9675,1.81,2354.751175,1,3.0,1.0
39,Male,180.3,99.8,High Activity,20.0,10.0,30.70005035669582,Obese,Fat Loss,2069.2393000000006,1.81,3745.3231330000012,0,3.0,3.0
39,Female,162.6,63.5,High Activity,20.0,10.0,24.017767852955284,Normal,Fat Loss,1369.6423,1.81,2479.052563,1,3.0,1.0
44,Female,157.5,53.1,High Activity,50.0,3.0,21.405895691609977,Normal,Fat Loss,1236.0237,1.81,2237.202897,1,3.0,1.0
48,Male,182.9,88.5,High Activity,40.0,15.0,26.455493042205333,Overweight,Fat Loss,1879.2376000000004,1.81,3401.420056000001,0,3.0,2.0
35,Male,182.9,77.1,High Activity,10.0,0.0,23.047666819819558,Normal,Fat Loss,1800.3128000000002,1.81,3258.5661680000003,0,3.0,1.0
31,Female,172.7,65.8,High Activity,7.0,0.0,22.06181398403838,Normal,Fat Loss,1456.8401999999999,1.81,2636.880762,1,3.0,1.0
47,Female,182.9,77.1,High Activity,8.0,3.0,23.047666819819558,Normal,Fat Loss,1523.6508999999999,1.81,2757.808129,1,3.0,1.0
20,Female,175.3,65.8,High Activity,5.0,3.0,21.412237972619018,Normal,Fat Loss,1512.525,1.81,2737.67025,1,3.0,1.0
37,Female,188.0,113.4,Moderate Activity,3.0,2.0,32.084653689452246,Obese,Fat Loss,1918.4168,1.55,2973.54604,1,2.0,3.0
33,Female,154.9,72.6,High Activity,5.0,1.0,30.257551780631907,Obese,Fat Loss,1455.9153999999999,1.81,2635.206874,1,3.0,3.0
44,Male,193.0,90.7,High Activity,10.0,1.0,24.34964697038847,Normal,Fat Loss,1979.8889000000004,1.81,3583.5989090000007,0,3.0,1.0
47,Female,154.9,76.2,High Activity,38.0,3.0,31.757926249092996,Obese,Fat Loss,1428.5846000000001,1.81,2585.738126,1,3.0,3.0
64,Male,182.9,90.7,High Activity,15.0,20.0,27.113143716700833,Overweight,Fat Loss,1817.8790000000004,1.81,3290.3609900000006,0,3.0,2.0
54,Female,175.3,79.4,High Activity,25.0,10.0,25.83786770556155,Overweight,Fat Loss,1491.0642,1.81,2698.826202,1,3.0,2.0
19,Female,182.9,81.6,High Activity,20.0,35.0,24.392861381287627,Normal,Fat Loss,1686.5023999999999,1.81,3052.569344,1,3.0,1.0
52,Male,182.9,95.3,High Activity,8.0,4.0,28.488231490645965,Overweight,Fat Loss,1947.6292,1.81,3525.208852,0,3.0,2.0
47,Female,165.1,83.9,High Activity,35.0,0.0,30.77994321669117,Obese,Fat Loss,1531.3861,1.81,2771.808841,1,3.0,3.0
51,Male,180.3,96.2,High Activity,8.0,10.0,29.592633710562502,Overweight,Fat Loss,1952.8861000000002,1.81,3534.7238410000004,0,3.0,2.0
36,Male,182.9,81.6,High Activity,14.0,1.0,24.392861381287627,Normal,Fat Loss,1854.9223,1.81,3357.409363,0,3.0,1.0
34,Female,162.6,65.8,High Activity,15.0,0.0,24.887702751566263,Normal,Fat Loss,1412.5603999999998,1.81,2556.734324,1,3.0,1.0
46,Male,188.0,102.1,High Activity,8.0,0.0,28.88750565866908,Overweight,Fat Loss,2097.2657000000004,1.81,3796.050917000001,0,3.0,2.0
44,Female,165.1,70.3,High Activity,8.0,0.0,25.790584125546946,Overweight,Fat Loss,1418.6169,1.81,2567.696589,1,3.0,2.0
22,Female,172.7,74.8,High Activity,15.0,0.0,25.079387325320226,Overweight,Fat Loss,1579.0331999999999,1.81,2858.050092,1,3.0,2.0
19,Male,182.9,74.8,High Activity,8.0,0.0,22.36012293284699,Normal,Fat Loss,1860.3317,1.81,3367.200377,0,3.0,1.0
30,Female,167.6,59.0,High Activity,5.0,0.0,21.004095442609692,Normal,Fat Loss,1382.4907999999998,1.81,2502.3083479999996,1,3.0,1.0
46,Male,172.7,81.6,Moderate Activity,3.0,0.0,27.359331627622065,Overweight,Fat Loss,1749.2024999999999,1.55,2711.263875,0,2.0,2.0
47,Female,165.1,56.7,High Activity,5.0,0.0,20.80122503440273,Normal,Fat Loss,1279.8677,1.81,2316.5605370000003,1,3.0,1.0
50,Female,167.6,65.8,High Activity,100.0,200.0,23.424906442774876,Normal,Fat Loss,1358.7703999999999,1.81,2459.3744239999996,1,3.0,1.0
50,Female,167.6,86.2,High Activity,100.0,150.0,30.68733944327043,Obese,Fat Loss,1547.4092,1.81,2800.810652,1,3.0,3.0
55,Male,182.9,113.4,Low Activity,2.0,0.0,33.89890294899531,Obese,Fat Loss,2173.0839,1.29,2803.2782310000002,0,1.0,3.0
51,Female,172.7,81.6,High Activity,7.0,2.0,27.359331627622065,Overweight,Fat Loss,1516.3428,1.81,2744.580468,1,3.0,2.0
18,Female,170.2,54.4,High Activity,5.0,2.0,18.779316791885126,Normal,Fat Loss,1399.9694,1.81,2533.944614,1,3.0,1.0
51,Female,170.2,90.7,High Activity,3.0,4.0,31.310368254117297,Obese,Fat Loss,1592.7455,1.81,2882.8693550000003,1,3.0,3.0
64,Female,167.6,63.5,High Activity,10.0,0.0,22.60610272213077,Normal,Fat Loss,1276.8822999999998,1.81,2311.1569629999995,1,3.0,1.0
48,Male,175.3,90.7,High Activity,10.0,5.0,29.515045351315273,Overweight,Fat Loss,1872.2386000000001,1.81,3388.7518660000005,0,3.0,2.0
61,Male,167.6,127.0,High Activity,20.0,0.0,45.21220544426154,Obese,Fat Loss,2247.7964,1.81,4068.5114840000006,0,3.0,3.0
52,Male,175.3,72.6,High Activity,8.0,4.0,23.62505283909028,Normal,Fat Loss,1607.0449,1.81,2908.7512690000003,0,3.0,1.0
53,Female,172.7,63.5,High Activity,12.0,3.0,21.290656352377464,Normal,Fat Loss,1340.3120999999999,1.81,2425.964901,1,3.0,1.0
63,Female,167.6,90.7,High Activity,30.0,2.0,32.289346722791514,Obese,Fat Loss,1532.7307,1.81,2774.2425670000002,1,3.0,3.0
40,Male,188.0,86.2,High Activity,40.0,2.0,24.38886373924853,Normal,Fat Loss,1918.3154000000004,1.81,3472.150874000001,0,3.0,1.0
31,Female,165.1,54.4,High Activity,30.0,1.0,19.95743636457687,Normal,Fat Loss,1327.8795999999998,1.81,2403.462076,1,3.0,1.0
45,Male,180.3,79.4,High Activity,10.0,0.0,24.424689361940363,Normal,Fat Loss,1761.8785000000003,1.81,3189.0000850000006,0,3.0,1.0
23,Male,180.3,65.8,High Activity,8.0,0.0,20.24111536543672,Normal,Fat Loss,1704.5733,1.81,3085.277673,0,3.0,1.0
65,Male,154.9,86.2,High Activity,21.0,3.0,35.92563310592935,Obese,Fat Loss,1617.5435000000002,1.81,2927.7537350000007,0,3.0,3.0
62,Female,162.6,63.5,High Activity,10.0,1.0,24.017767852955284,Normal,Fat Loss,1270.0522999999998,1.81,2298.7946629999997,1,3.0,1.0
50,Female,167.6,63.5,High Activity,3.0,4.0,22.60610272213077,Normal,Fat Loss,1337.5022999999999,1.81,2420.879163,1,3.0,1.0
48,Female,154.9,102.1,Low Activity,2.0,0.0,42.55228700829914,Obese,Fat Loss,1663.7519000000002,1.29,2146.2399510000005,1,1.0,3.0
63,Female,162.6,97.5,High Activity,10.0,0.0,36.877675049813234,Obese,Fat Loss,1580.1203,1.81,2860.0177430000003,1,3.0,3.0
30,Male,182.9,86.2,High Activity,10.0,5.0,25.767949155232767,Overweight,Fat Loss,1950.6105000000002,1.81,3530.6050050000003,0,3.0,2.0
30,Female,157.5,49.9,High Activity,8.0,2.0,20.115898211136308,Normal,Fat Loss,1267.0532999999998,1.81,2293.3664729999996,1,3.0,1.0
58,Male,154.9,81.6,Moderate Activity,4.0,0.0,34.00848795178462,Obese,Fat Loss,1595.6563,1.55,2473.2672650000004,0,2.0,3.0
62,Male,182.9,83.9,High Activity,15.0,0.0,25.080405268260197,Overweight,Fat Loss,1738.1334000000004,1.81,3146.0214540000006,0,3.0,2.0
33,Male,188.0,86.2,High Activity,15.0,15.0,24.38886373924853,Normal,Fat Loss,1958.0544000000004,1.81,3544.078464000001,0,3.0,1.0
58,Male,175.3,90.7,High Activity,25.0,5.0,29.515045351315273,Overweight,Fat Loss,1815.4686000000002,1.81,3285.9981660000003,0,3.0,2.0
56,Female,160.0,81.6,High Activity,20.0,0.0,31.874999999999993,Obese,Fat Loss,1455.3482,1.81,2634.180242,1,3.0,3.0
35,Male,182.9,99.8,High Activity,20.0,10.0,29.833426052114035,Overweight,Fat Loss,2104.4247,1.81,3809.008707,0,3.0,2.0
32,Male,154.9,77.1,Moderate Activity,2.0,2.0,32.133019866208265,Obese,Fat Loss,1682.9718,1.55,2608.60629,0,2.0,3.0
32,Female,165.1,59.0,Moderate Activity,3.0,0.0,21.645013704228592,Normal,Fat Loss,1366.0857999999998,1.55,2117.43299,1,2.0,1.0
43,Male,175.3,74.8,High Activity,90.0,0.0,24.340963531183927,Normal,Fat Loss,1687.6113,1.81,3054.576453,0,3.0,1.0
41,Female,160.0,49.9,Low Activity,0.0,0.0,19.492187499999996,Normal,Fat Loss,1227.1683,1.29,1583.047107,1,1.0,1.0
50,Male,165.1,61.2,High Activity,5.0,1.0,22.45211591014898,Normal,Fat Loss,1416.7233,1.81,2564.269173,0,3.0,1.0
49,Female,157.5,70.3,Moderate Activity,3.0,0.0,28.33963214915596,Overweight,Fat Loss,1373.4220999999998,1.55,2128.8042549999996,1,2.0,2.0
21,Male,172.7,79.4,High Activity,5.0,3.0,26.621702588642062,Overweight,Fat Loss,1861.6541000000002,1.81,3369.5939210000006,0,3.0,2.0
31,Male,180.3,86.2,Moderate Activity,4.0,2.0,26.516476360192183,Overweight,Fat Loss,1932.4561000000003,1.55,2995.3069550000005,0,2.0,2.0
30,Female,157.5,61.2,Moderate Activity,4.0,2.0,24.67120181405896,Normal,Fat Loss,1371.5444,1.55,2125.8938200000002,1,2.0,1.0
53,Male,180.3,77.1,High Activity,10.0,0.0,23.717173171355185,Normal,Fat Loss,1685.6494000000002,1.81,3051.0254140000006,0,3.0,1.0
43,Male,172.7,73.9,Moderate Activity,3.0,2.0,24.777629991192043,Normal,Fat Loss,1663.0765999999999,1.55,2577.76873,0,2.0,1.0
42,Female,170.2,62.6,Moderate Activity,4.0,0.0,21.6100226318384,Normal,Fat Loss,1371.8748,1.55,2126.40594,1,2.0,1.0
43,Male,188.0,90.7,High Activity,12.0,2.0,25.662064282480763,Overweight,Fat Loss,1961.5709000000002,1.81,3550.443329,0,3.0,2.0
42,Female,182.9,81.6,High Activity,12.0,0.0,24.392861381287627,Normal,Fat Loss,1586.9123999999997,1.81,2872.3114439999995,1,3.0,1.0
65,Female,165.1,68.0,High Activity,12.0,1.0,24.946795455721087,Normal,Fat Loss,1306.4188000000001,1.81,2364.6180280000003,1,3.0,1.0
49,Male,172.7,72.6,High Activity,20.0,0.0,24.34175828634022,Normal,Fat Loss,1611.5984999999998,1.81,2916.9932849999996,0,3.0,1.0
49,Female,157.5,68.0,High Activity,15.0,0.0,27.41244646006551,Overweight,Fat Loss,1352.154,1.81,2447.39874,1,3.0,2.0
62,Male,182.9,113.4,High Activity,40.0,10.0,33.89890294899531,Obese,Fat Loss,2133.3449,1.81,3861.3542690000004,0,3.0,3.0
58,Female,162.6,54.4,High Activity,60.0,20.0,20.575851514972715,Normal,Fat Loss,1203.2245999999998,1.81,2177.8365259999996,1,3.0,1.0
28,Female,180.3,72.6,High Activity,4.0,5.0,22.33290236368854,Normal,Fat Loss,1556.2546,1.81,2816.820826,1,3.0,1.0
33,Female,172.7,84.8,Moderate Activity,4.0,0.0,28.432246593411165,Overweight,Fat Loss,1623.8731999999998,1.55,2517.00346,1,2.0,2.0
31,Male,182.9,93.0,High Activity,40.0,20.0,27.8006876036734,Overweight,Fat Loss,2036.0331,1.81,3685.219911,0,3.0,2.0
32,Female,167.6,56.2,High Activity,56.0,0.0,20.00729091312991,Normal,Fat Loss,1347.9392,1.81,2439.769952,1,3.0,1.0
51,Male,180.3,99.8,Low Activity,2.0,0.0,30.70005035669582,Obese,Fat Loss,2001.1153000000004,1.29,2581.4387370000004,0,1.0,3.0
49,Female,154.9,47.6,High Activity,20.0,1.0,19.838284638541033,Normal,Fat Loss,1155.4604,1.81,2091.383324,1,3.0,1.0
50,Male,172.7,81.6,High Activity,18.0,2.0,27.359331627622065,Overweight,Fat Loss,1726.4945,1.81,3124.955045,0,3.0,2.0
61,Male,193.0,97.5,High Activity,40.0,0.0,26.175199334210316,Overweight,Fat Loss,1974.4795,1.81,3573.807895,0,3.0,2.0
54,Female,154.9,77.1,High Activity,20.0,10.0,32.133019866208265,Obese,Fat Loss,1406.5969,1.81,2545.940389,1,3.0,3.0
64,Male,193.0,115.7,High Activity,40.0,4.0,31.061236543262908,Obese,Fat Loss,2201.2739000000006,1.81,3984.305759000001,0,3.0,3.0
35,Male,180.3,99.8,Moderate Activity,3.0,0.0,30.70005035669582,Obese,Fat Loss,2091.9473000000003,1.55,3242.5183150000007,0,2.0,3.0
30,Female,170.2,77.1,High Activity,5.0,0.0,26.615539056146012,Overweight,Fat Loss,1557.9162999999999,1.81,2819.8285029999997,1,3.0,2.0
26,Male,193.0,88.5,High Activity,5.0,0.0,23.759027087975518,Normal,Fat Loss,2052.6015000000007,1.81,3715.208715000001,0,3.0,1.0
25,Female,167.6,61.2,High Activity,5.0,0.0,21.787299001486666,Normal,Fat Loss,1424.4842,1.81,2578.3164020000004,1,3.0,1.0
58,Female,154.9,81.6,Moderate Activity,4.0,0.0,34.00848795178462,Obese,Fat Loss,1430.8883999999998,1.55,2217.87702,1,2.0,3.0
50,Male,185.4,81.6,High Activity,40.0,20.0,23.739452526331586,Normal,Fat Loss,1787.4418,1.81,3235.269658,0,3.0,1.0
43,Female,170.2,65.8,High Activity,40.0,5.0,22.7146883254787,Normal,Fat Loss,1397.1351999999997,1.81,2528.8147119999994,1,3.0,1.0
21,Female,157.5,47.6,High Activity,20.0,2.0,19.188712522045858,Normal,Fat Loss,1284.7551999999998,1.81,2325.406912,1,3.0,1.0
64,Male,167.6,99.8,Low Activity,2.0,0.0,35.5289614436008,Obese,Fat Loss,1866.3670000000002,1.29,2407.6134300000003,0,1.0,3.0
61,Female,162.6,86.2,Low Activity,2.0,0.0,32.60364706968103,Obese,Fat Loss,1484.2892000000002,1.29,1914.7330680000002,1,1.0,3.0
42,Male,167.6,54.0,High Activity,10.0,12.0,19.224087354252937,Normal,Fat Loss,1377.6784,1.81,2493.597904,0,3.0,1.0
40,Female,152.4,49.9,High Activity,10.0,2.0,21.484765191752604,Normal,Fat Loss,1207.9534999999998,1.81,2186.395835,1,3.0,1.0
36,Male,172.7,104.3,High Activity,50.0,0.0,34.970322166188495,Obese,Fat Loss,2110.0844,1.81,3819.2527640000003,0,3.0,3.0
47,Female,167.6,72.6,High Activity,20.0,0.0,25.84571744294006,Overweight,Fat Loss,1434.6399999999999,1.81,2596.6983999999998,1,3.0,2.0
20,Female,165.1,59.0,High Activity,5.0,0.0,21.645013704228592,Normal,Fat Loss,1418.0457999999999,1.81,2566.662898,1,3.0,1.0
39,Female,172.7,72.6,High Activity,5.0,0.0,24.34175828634022,Normal,Fat Loss,1485.0798,1.81,2687.994438,1,3.0,1.0
41,Male,180.3,86.2,High Activity,10.0,0.0,26.516476360192183,Overweight,Fat Loss,1875.6861000000004,1.81,3394.991841000001,0,3.0,2.0
47,Male,182.9,74.8,High Activity,35.0,4.0,22.36012293284699,Normal,Fat Loss,1701.3757,1.81,3079.490017,0,3.0,1.0
58,Female,162.6,122.5,Low Activity,0.0,0.0,46.33348916514996,Obese,Fat Loss,1832.9452999999996,1.29,2364.4994369999995,1,1.0,3.0
26,Female,167.6,106.6,High Activity,40.0,4.0,37.94977244376599,Obese,Fat Loss,1839.968,1.81,3330.3420800000004,1,3.0,3.0
29,Male,172.7,72.6,High Activity,5.0,7.0,24.34175828634022,Normal,Fat Loss,1725.1384999999998,1.81,3122.5006849999995,0,3.0,1.0
27,Female,170.2,79.4,High Activity,5.0,6.0,27.409517523449985,Overweight,Fat Loss,1592.1744,1.81,2881.835664,1,3.0,2.0
32,Male,188.0,99.8,High Activity,10.0,0.0,28.236758714350387,Overweight,Fat Loss,2145.9306000000006,1.81,3884.134386000001,0,3.0,2.0
31,Female,165.1,104.3,High Activity,20.0,0.0,38.26398185340749,Obese,Fat Loss,1789.3049,1.81,3238.641869,1,3.0,3.0
59,Male,180.3,89.8,High Activity,12.0,0.0,27.623893006325495,Overweight,Fat Loss,1821.7293000000002,1.81,3297.3300330000006,0,3.0,2.0
50,Female,165.1,99.8,High Activity,5.0,0.0,36.613090977661244,Obese,Fat Loss,1665.4234000000001,1.81,3014.4163540000004,1,3.0,3.0
51,Male,182.9,122.5,High Activity,60.0,8.0,36.61918528440851,Obese,Fat Loss,2317.7046,1.81,4195.045326,0,3.0,3.0
53,Male,175.3,90.7,High Activity,14.0,0.0,29.515045351315273,Overweight,Fat Loss,1843.8536000000004,1.81,3337.375016000001,0,3.0,2.0
37,Male,188.0,79.4,High Activity,49.0,28.0,22.464916251697606,Normal,Fat Loss,1844.2468000000003,1.81,3338.0867080000007,0,3.0,1.0
38,Female,154.9,81.6,High Activity,42.0,35.0,34.00848795178462,Obese,Fat Loss,1517.4884,1.81,2746.654004,1,3.0,3.0
64,Male,170.2,77.1,High Activity,0.0,7.0,26.615539056146012,Overweight,Fat Loss,1574.7325,1.81,2850.2658250000004,0,3.0,2.0
61,Female,165.1,63.5,High Activity,15.0,0.0,23.295904579974838,Normal,Fat Loss,1282.1272999999997,1.81,2320.6504129999994,1,3.0,1.0
20,Male,154.9,59.0,High Activity,10.0,0.0,24.58947045533447,Normal,Fat Loss,1508.6101,1.81,2730.5842810000004,0,3.0,1.0
24,Male,172.7,81.6,High Activity,8.0,0.0,27.359331627622065,Overweight,Fat Loss,1874.0964999999999,1.81,3392.114665,0,3.0,2.0
50,Male,172.7,72.6,Low Activity,0.0,0.0,24.34175828634022,Normal,Fat Loss,1605.9215,1.29,2071.638735,0,1.0,1.0
63,Female,175.3,68.5,High Activity,0.0,5.0,22.29085564018849,Normal,Fat Loss,1351.3019,1.81,2445.856439,1,3.0,1.0
42,Male,182.9,72.6,High Activity,6.0,0.0,21.70247225835149,Normal,Fat Loss,1700.2873,1.81,3077.520013,0,3.0,1.0
51,Male,193.0,104.3,High Activity,5.0,0.0,28.00075169803216,Overweight,Fat Loss,2122.3491000000004,1.81,3841.4518710000007,0,3.0,2.0
40,Female,170.2,79.4,High Activity,5.0,0.0,27.409517523449985,Overweight,Fat Loss,1535.8844000000001,1.81,2779.950764,1,3.0,2.0
18,Male,180.3,81.6,Moderate Activity,3.0,0.0,25.10144397902183,Overweight,Fat Loss,1944.6309,1.55,3014.1778950000003,0,2.0,2.0
43,Male,190.5,106.6,High Activity,4.0,3.0,29.374280970784163,Overweight,Fat Loss,2186.5807,1.81,3957.711067,0,3.0,2.0
26,Male,172.7,99.8,Low Activity,2.0,0.0,33.46153549554757,Obese,Fat Loss,2106.5679,1.29,2717.472591,0,1.0,3.0
25,Female,165.1,90.7,Moderate Activity,1.0,2.0,33.27462276226328,Obese,Fat Loss,1689.5257000000001,1.55,2618.7648350000004,1,2.0,3.0
36,Female,157.5,65.8,Low Activity,2.0,0.0,26.52557319223986,Overweight,Fat Loss,1388.1005999999998,1.29,1790.6497739999998,1,1.0,2.0
36,Male,175.3,77.1,Low Activity,1.0,0.0,25.089415618372737,Overweight,Fat Loss,1758.1634000000001,1.29,2268.0307860000003,0,1.0,2.0
63,Male,167.6,74.8,High Activity,5.0,1.0,26.628921001817034,Overweight,Fat Loss,1537.1190000000001,1.81,2782.1853900000006,0,3.0,2.0
50,Male,193.0,108.9,High Activity,20.0,10.0,29.235684179441062,Overweight,Fat Loss,2189.6523,1.81,3963.2706630000007,0,3.0,2.0
34,Female,162.6,63.5,High Activity,40.0,20.0,24.017767852955284,Normal,Fat Loss,1391.2922999999998,1.81,2518.239063,1,3.0,1.0
24,Male,193.0,120.2,High Activity,40.0,20.0,32.269322666380305,Obese,Fat Loss,2488.6404,1.81,4504.439124,0,3.0,3.0
22,Female,167.6,65.8,High Activity,20.0,20.0,23.424906442774876,Normal,Fat Loss,1480.0104,1.81,2678.818824,1,3.0,1.0
60,Male,154.9,79.4,High Activity,5.0,3.0,33.09159244328063,Obese,Fat Loss,1554.8289000000004,1.81,2814.2403090000007,0,3.0,3.0
39,Female,172.7,84.8,High Activity,5.0,0.0,28.432246593411165,Overweight,Fat Loss,1597.8932,1.81,2892.186692,1,3.0,2.0
53,Male,172.7,74.8,High Activity,8.0,4.0,25.079387325320226,Overweight,Fat Loss,1618.3638999999998,1.81,2929.2386589999996,0,3.0,2.0
47,Female,170.2,104.3,Low Activity,0.0,0.0,36.00519745208858,Obese,Fat Loss,1735.8247,1.29,2239.213863,1,1.0,3.0
49,Male,180.3,68.0,High Activity,40.0,5.0,20.917869982518194,Normal,Fat Loss,1586.4447,1.81,2871.464907,0,3.0,1.0
50,Female,167.6,106.6,High Activity,40.0,1.0,37.94977244376599,Obese,Fat Loss,1736.048,1.81,3142.24688,1,3.0,3.0
18,Male,180.3,63.5,High Activity,40.0,1.0,19.53359917485155,Normal,Fat Loss,1702.1452000000002,1.81,3080.8828120000003,0,3.0,1.0
48,Female,167.6,88.5,High Activity,7.0,3.0,31.506143163914537,Obese,Fat Loss,1577.3373000000001,1.81,2854.9805130000004,1,3.0,3.0
23,Male,182.9,99.8,High Activity,7.0,7.0,29.833426052114035,Overweight,Fat Loss,2172.5487000000003,1.81,3932.3131470000008,0,3.0,2.0
21,Female,167.6,99.8,Low Activity,0.0,0.0,35.5289614436008,Obese,Fat Loss,1798.7384,1.29,2320.372536,1,1.0,3.0
42,Male,193.0,104.3,High Activity,20.0,3.0,28.00075169803216,Overweight,Fat Loss,2173.4421,1.81,3933.9302010000006,0,3.0,2.0
42,Female,170.2,81.6,High Activity,14.0,1.0,28.168975187827687,Overweight,Fat Loss,1547.5677999999998,1.81,2801.0977179999995,1,3.0,2.0
48,Male,195.6,93.0,High Activity,18.0,8.0,24.307777234119964,Normal,Fat Loss,2000.4714000000004,1.81,3620.8532340000006,0,3.0,1.0
46,Female,167.6,61.2,High Activity,18.0,2.0,21.787299001486666,Normal,Fat Loss,1333.5542,1.81,2413.733102,1,3.0,1.0
46,Male,182.9,145.1,High Activity,7.0,1.0,43.37505130422591,Obese,Fat Loss,2648.8618000000006,1.81,4794.439858000002,0,3.0,3.0
31,Male,185.4,77.1,High Activity,50.0,15.0,22.430291541423593,Normal,Fat Loss,1835.0183000000002,1.81,3321.3831230000005,0,3.0,1.0
30,Female,165.1,56.7,High Activity,20.0,5.0,20.80122503440273,Normal,Fat Loss,1353.4777,1.81,2449.794637,1,3.0,1.0
62,Male,182.9,111.1,Moderate Activity,3.0,2.0,33.21135906202274,Obese,Fat Loss,2102.5317999999997,1.55,3258.92429,0,2.0,3.0
62,Female,165.1,61.2,Moderate Activity,3.0,2.0,22.45211591014898,Normal,Fat Loss,1256.5292,1.55,1947.62026,1,2.0,1.0
43,Male,154.9,86.2,High Activity,20.0,40.0,35.92563310592935,Obese,Fat Loss,1742.4375000000005,1.81,3153.811875000001,0,3.0,3.0
31,Male,182.9,129.3,High Activity,40.0,0.0,38.65192373284915,Obese,Fat Loss,2522.3442000000005,1.81,4565.443002000001,0,3.0,3.0
31,Female,162.6,77.1,High Activity,40.0,0.0,29.161730731698462,Overweight,Fat Loss,1530.0414999999998,1.81,2769.375115,1,3.0,2.0
55,Female,165.1,77.1,High Activity,30.0,0.0,28.285263671119054,Overweight,Fat Loss,1433.8664999999996,1.81,2595.298364999999,1,3.0,2.0
29,Male,185.4,90.7,High Activity,20.0,0.0,26.386866962478862,Overweight,Fat Loss,2028.5715000000002,1.81,3671.7144150000004,0,3.0,2.0
50,Male,182.9,93.0,Low Activity,0.0,0.0,27.8006876036734,Overweight,Fat Loss,1928.1701000000003,1.29,2487.3394290000006,0,1.0,2.0
50,Female,162.6,72.6,Low Activity,0.0,0.0,27.459684190937853,Overweight,Fat Loss,1406.1599999999999,1.29,1813.9463999999998,1,1.0,2.0
56,Male,182.9,102.1,High Activity,4.0,6.0,30.5209699390866,Obese,Fat Loss,2016.0208,1.81,3648.997648,0,3.0,3.0
57,Female,160.0,61.2,Moderate Activity,4.0,0.0,23.906249999999996,Normal,Fat Loss,1262.3794000000003,1.55,1956.6880700000004,1,2.0,1.0
52,Male,175.3,113.4,High Activity,7.0,0.0,36.901942037917884,Obese,Fat Loss,2153.642500000001,1.81,3898.0929250000017,0,3.0,3.0
57,Male,182.9,79.4,High Activity,7.0,0.0,23.73521070679213,Normal,Fat Loss,1706.2319000000002,1.81,3088.2797390000005,0,3.0,1.0
46,Female,165.1,72.6,High Activity,7.0,7.0,26.634372795372805,Overweight,Fat Loss,1431.2249999999997,1.81,2590.5172499999994,1,3.0,2.0
59,Male,154.9,77.1,High Activity,10.0,0.0,32.133019866208265,Obese,Fat Loss,1529.6928,1.81,2768.743968,0,3.0,3.0
58,Female,157.5,54.4,High Activity,8.0,0.0,21.929957168052407,Normal,Fat Loss,1187.4247999999998,1.81,2149.238888,1,3.0,1.0
19,Male,182.9,61.2,High Activity,12.0,0.0,18.294646035965723,Underweight,Fat Loss,1678.1325,1.81,3037.419825,0,3.0,
48,Male,170.2,65.8,High Activity,6.0,3.0,22.7146883254787,Normal,Fat Loss,1514.1783999999998,1.81,2740.662904,0,3.0,1.0
48,Female,162.6,81.6,High Activity,10.0,3.0,30.863777272459075,Obese,Fat Loss,1498.043,1.81,2711.45783,1,3.0,3.0
63,Male,167.6,72.6,High Activity,3.0,3.0,25.84571744294006,Overweight,Fat Loss,1507.6455999999998,1.81,2728.8385359999997,0,3.0,2.0
