age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
43,Male,182.9,79.4,23.73,Normal,1785.3,2767.3,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,train
18,Female,172.7,63.5,21.29,Normal,1492.0,2700.4,High Activity,1.81,10.0,10.0,True,Fat Loss,3,1,real,train
53,Male,182.9,86.2,25.77,Overweight,1819.7,2820.5,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,2,real,train
55,Male,190.5,117.9,32.5,Obese,2270.3,4109.2,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,train
39,Male,188.0,95.3,26.96,Overweight,2045.1,3169.9,Moderate Activity,1.55,1.0,2.0,True,Fat Loss,2,2,real,train
46,Female,175.3,65.8,21.41,Normal,1399.6,2533.2,High Activity,1.81,6.0,3.0,True,Maintenance,9,7,real,train
45,Male,182.9,136.1,40.69,Obese,2533.6,4585.8,High Activity,1.81,7.0,10.0,True,Fat Loss,3,3,real,train
46,Female,167.6,61.2,21.79,Normal,1334.0,2414.5,High Activity,1.81,18.0,2.0,True,Muscle Gain,6,5,real,train
49,Female,165.1,60.3,22.13,Normal,1304.8,2361.6,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
49,Female,172.7,59.0,19.77,Normal,1315.8,2381.6,High Activity,1.81,8.0,0.0,True,Maintenance,9,7,real,train
48,Female,157.5,63.5,25.61,Overweight,1314.8,2379.9,High Activity,1.81,25.0,0.0,True,Maintenance,9,8,real,train
47,Female,162.6,102.1,38.62,Obese,1691.4,2181.9,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
60,Male,190.5,79.4,21.87,Normal,1725.4,3122.9,High Activity,1.81,20.0,5.0,True,Maintenance,9,7,real,train
63,Male,154.9,81.6,34.01,Obese,1568.1,2838.2,High Activity,1.81,28.0,0.0,True,Fat Loss,3,3,real,train
32,Female,162.6,54.4,20.6,Normal,1316.0,2381.9,High Activity,1.81,7.0,0.0,True,Maintenance,9,7,real,train
52,Male,170.2,88.5,30.54,Obese,1794.8,2782.0,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,3,real,train
32,Male,180.3,131.5,40.45,Obese,2534.4,3928.3,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,train
24,Male,182.9,95.3,28.48,Overweight,2105.9,3811.6,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,train
29,Male,185.4,90.7,26.39,Overweight,2028.9,3672.3,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
63,Male,188.0,85.3,24.14,Normal,1775.2,3213.0,High Activity,1.81,6.0,1.0,True,Fat Loss,3,1,real,train
32,Female,167.6,54.4,19.37,Normal,1331.7,2410.4,High Activity,1.81,8.0,18.0,True,Fat Loss,3,1,real,train
57,Female,154.9,72.6,30.23,Obese,1351.9,2446.9,High Activity,1.81,5.0,3.0,True,Fat Loss,3,3,real,train
46,Female,167.6,49.9,17.75,Underweight,1229.1,2224.7,High Activity,1.81,70.0,2.0,True,Muscle Gain,6,4,real,train
37,Male,154.9,90.7,37.79,Obese,1837.2,3325.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
18,Male,180.3,72.6,22.32,Normal,1823.9,3301.3,High Activity,1.81,8.0,6.0,True,Maintenance,9,7,real,train
40,Female,167.6,68.0,24.21,Normal,1422.9,2575.4,High Activity,1.81,30.0,5.0,True,Fat Loss,3,1,real,train
61,Male,193.0,97.5,26.17,Overweight,1975.0,3574.7,High Activity,1.81,40.0,0.0,True,Fat Loss,3,2,real,train
62,Female,167.6,86.2,30.67,Obese,1495.4,2706.7,High Activity,1.81,12.0,0.0,True,Fat Loss,3,3,real,train
41,Female,170.2,90.7,31.32,Obese,1636.2,2961.4,High Activity,1.81,10.0,6.0,True,Fat Loss,3,3,real,train
62,Male,182.9,111.1,33.23,Obese,2102.8,3259.4,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,3,real,train
50,Male,154.9,88.5,36.84,Obese,1733.0,3136.8,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
44,Female,165.1,61.2,22.46,Normal,1334.8,2416.0,High Activity,1.81,5.0,4.0,True,Maintenance,9,7,real,train
40,Male,185.4,72.6,21.11,Normal,1723.4,2223.2,Low Activity,1.29,0.0,0.0,False,Muscle Gain,4,5,real,train
41,Female,165.1,72.6,26.63,Overweight,1452.6,2629.3,High Activity,1.81,15.0,4.0,True,Fat Loss,3,2,real,train
33,Male,175.3,74.8,24.37,Normal,1744.8,3158.0,High Activity,1.81,30.0,20.0,True,Muscle Gain,6,5,real,train
57,Female,165.1,59.0,21.63,Normal,1257.5,1949.2,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,7,real,train
19,Female,167.6,58.1,20.66,Normal,1421.6,2573.0,High Activity,1.81,20.0,9.0,True,Muscle Gain,6,5,real,train
18,Female,162.6,54.4,20.6,Normal,1376.6,1775.8,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,1,real,train
52,Female,154.9,59.0,24.56,Normal,1247.7,2258.3,High Activity,1.81,6.0,6.0,True,Maintenance,9,7,real,train
52,Male,180.3,88.5,27.2,Overweight,1843.6,3336.9,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
58,Male,175.3,83.9,27.32,Overweight,1724.4,3121.1,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
30,Female,167.6,59.9,21.31,Normal,1390.7,2517.2,High Activity,1.81,10.0,6.0,True,Maintenance,9,7,real,train
47,Male,154.9,83.9,34.96,Obese,1689.3,3057.6,High Activity,1.81,50.0,1.0,True,Fat Loss,3,3,real,train
49,Female,165.1,47.6,17.47,Underweight,1187.3,2149.0,High Activity,1.81,9.0,0.0,True,Muscle Gain,6,4,real,train
48,Female,172.7,72.6,24.33,Normal,1445.9,2617.1,High Activity,1.81,20.0,2.0,True,Fat Loss,3,1,real,train
38,Female,167.6,67.1,23.89,Normal,1423.2,2205.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,train
49,Female,172.7,72.6,24.33,Normal,1441.6,2609.3,High Activity,1.81,20.0,0.0,True,Muscle Gain,6,5,real,train
61,Male,167.6,127.0,45.19,Obese,2248.1,4069.0,High Activity,1.81,20.0,0.0,True,Fat Loss,3,3,real,train
29,Male,172.7,68.0,22.81,Normal,1664.1,2579.4,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,1,real,train
55,Male,172.7,86.2,28.89,Overweight,1759.6,2727.4,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,2,real,train
50,Male,167.6,92.1,32.76,Obese,1842.6,3335.1,High Activity,1.81,50.0,6.0,True,Fat Loss,3,3,real,train
36,Male,172.7,72.6,24.33,Normal,1685.2,3050.1,High Activity,1.81,16.0,2.0,True,Fat Loss,3,1,real,train
33,Male,180.3,77.1,23.71,Normal,1799.5,3257.1,High Activity,1.81,30.0,2.0,True,Maintenance,9,7,real,train
48,Male,180.3,77.1,23.71,Normal,1714.4,3103.0,High Activity,1.81,7.0,7.0,True,Maintenance,9,7,real,train
54,Male,182.9,79.4,23.73,Normal,1722.9,3118.4,High Activity,1.81,20.0,2.0,True,Fat Loss,3,1,real,train
57,Male,185.4,104.3,30.34,Obese,2052.3,2647.4,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
61,Female,157.5,81.6,32.92,Obese,1426.3,2581.6,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,train
46,Male,160.0,52.2,20.37,Normal,1294.0,2342.1,High Activity,1.81,24.0,0.0,True,Maintenance,9,7,real,train
49,Female,162.6,81.6,30.9,Obese,1494.0,2704.2,High Activity,1.81,15.0,0.0,True,Fat Loss,3,3,real,train
22,Female,157.5,59.0,23.78,Normal,1385.5,2507.7,High Activity,1.81,20.0,2.0,True,Maintenance,3,7,real,train
39,Female,175.3,57.2,18.61,Normal,1350.2,2443.8,High Activity,1.81,13.0,1.0,True,Fat Loss,3,1,real,train
60,Female,172.7,54.4,18.25,Underweight,1226.2,2219.4,High Activity,1.81,42.0,0.0,True,Muscle Gain,6,4,real,train
60,Male,170.2,90.7,31.32,Obese,1779.8,2295.9,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
46,Male,154.9,83.9,34.96,Obese,1695.0,3067.9,High Activity,1.81,20.0,5.0,True,Fat Loss,3,3,real,train
64,Female,170.2,63.0,21.77,Normal,1280.7,2318.1,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
32,Male,193.0,133.8,35.91,Obese,2625.7,3387.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
60,Male,190.5,95.3,26.25,Overweight,1938.1,3507.9,High Activity,1.81,48.0,21.0,True,Fat Loss,3,2,real,train
49,Male,172.7,72.6,24.33,Normal,1611.4,2916.6,High Activity,1.81,20.0,0.0,True,Maintenance,9,7,real,train
60,Male,180.3,72.6,22.32,Normal,1585.5,2869.7,High Activity,1.81,16.0,1.0,True,Fat Loss,3,1,real,train
48,Male,193.0,86.2,23.13,Normal,1896.9,3433.3,High Activity,1.81,20.0,2.0,True,Maintenance,9,7,real,train
63,Male,180.3,86.2,26.5,Overweight,1750.7,2713.7,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
34,Female,162.6,63.5,24.03,Normal,1391.2,2518.1,High Activity,1.81,40.0,20.0,True,Fat Loss,3,1,real,train
24,Female,180.3,52.2,16.04,Underweight,1384.7,2506.3,High Activity,1.81,8.0,5.0,True,Muscle Gain,6,4,real,train
52,Male,182.9,90.7,27.12,Overweight,1886.2,3413.9,High Activity,1.81,8.0,2.0,True,Fat Loss,3,2,real,train
64,Male,172.7,88.5,29.65,Overweight,1738.9,3147.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
65,Male,185.4,87.1,25.33,Overweight,1775.9,3214.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
62,Female,157.5,56.2,22.68,Normal,1187.1,2148.7,High Activity,1.81,7.0,0.0,True,Maintenance,9,7,real,train
31,Male,182.9,93.0,27.8,Overweight,2035.8,3684.7,High Activity,1.81,40.0,20.0,True,Fat Loss,3,2,real,train
54,Female,154.9,90.7,37.79,Obese,1532.7,2774.1,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
57,Female,170.2,81.6,28.19,Overweight,1483.0,2684.2,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
20,Male,185.4,79.4,23.09,Normal,1928.1,3489.8,High Activity,1.81,40.0,5.0,True,Muscle Gain,6,5,real,train
43,Male,182.9,99.8,29.84,Overweight,2058.8,3726.4,High Activity,1.81,0.0,40.0,True,Fat Loss,3,2,real,train
53,Female,154.9,59.0,24.56,Normal,1243.4,2250.5,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
45,Male,180.3,79.4,24.41,Normal,1761.8,3188.8,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
52,Female,165.1,77.1,28.29,Overweight,1447.0,2619.0,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
43,Male,188.0,147.4,41.73,Obese,2721.2,4925.4,High Activity,1.81,35.0,0.0,True,Fat Loss,3,3,real,train
30,Male,154.9,86.2,35.9,Obese,1816.2,3287.3,High Activity,1.81,20.0,10.0,True,Fat Loss,3,3,real,train
57,Female,160.0,61.2,23.91,Normal,1262.8,1957.3,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,train
19,Male,154.9,88.5,36.84,Obese,1909.0,3455.3,High Activity,1.81,48.0,0.0,True,Fat Loss,3,3,real,train
50,Female,165.1,70.3,25.79,Overweight,1392.7,2520.8,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
59,Male,188.0,74.8,21.18,Normal,1658.1,3001.2,High Activity,1.81,5.0,3.0,True,Maintenance,9,7,real,train
57,Female,162.6,72.6,27.46,Overweight,1375.5,2489.6,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
22,Female,165.1,49.9,18.3,Underweight,1325.2,2398.6,High Activity,1.81,0.0,6.0,True,Muscle Gain,6,4,real,train
65,Female,172.7,86.2,28.89,Overweight,1498.2,2711.7,High Activity,1.81,6.0,0.0,True,Maintenance,9,8,real,train
53,Female,170.2,68.0,23.49,Normal,1374.5,2487.8,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
51,Female,167.6,78.9,28.08,Overweight,1475.9,2671.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
38,Female,172.7,74.8,25.09,Overweight,1510.2,2733.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
43,Male,160.0,70.3,27.46,Overweight,1554.1,2812.9,High Activity,1.81,2.0,4.0,True,Fat Loss,3,2,real,train
49,Female,170.2,72.6,25.06,Overweight,1433.7,2595.1,High Activity,1.81,15.0,1.0,True,Fat Loss,3,2,real,train
33,Female,165.1,63.5,23.3,Normal,1403.4,2540.1,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
23,Female,160.0,49.9,19.49,Normal,1305.1,2362.3,High Activity,1.81,10.0,3.0,True,Fat Loss,3,1,real,train
63,Male,188.0,90.7,25.68,Overweight,1848.1,3345.0,High Activity,1.81,50.0,5.0,True,Fat Loss,3,2,real,train
44,Male,154.9,90.7,37.79,Obese,1797.5,3253.4,High Activity,1.81,10.0,2.0,True,Fat Loss,3,3,real,train
50,Male,182.9,86.2,25.77,Overweight,1836.7,2846.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
53,Female,170.2,77.1,26.63,Overweight,1458.4,2639.6,High Activity,1.81,8.0,3.0,True,Fat Loss,3,2,real,train
49,Female,165.1,70.3,25.79,Overweight,1397.0,1802.2,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,train
57,Female,162.6,95.3,36.05,Obese,1585.2,2044.9,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,3,real,train
53,Male,172.7,90.7,30.41,Obese,1831.7,3315.4,High Activity,1.81,15.0,7.0,True,Fat Loss,3,3,real,train
53,Female,160.0,74.8,29.23,Overweight,1405.9,2544.7,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
31,Male,188.0,85.3,24.14,Normal,1956.8,3033.1,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
64,Male,188.0,90.7,25.68,Overweight,1842.4,3334.8,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
57,Female,167.6,70.3,25.02,Overweight,1370.3,2123.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
57,Male,182.9,104.3,31.19,Obese,2040.1,3692.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
21,Female,160.0,62.1,24.27,Normal,1427.0,2582.9,High Activity,1.81,8.0,5.0,True,Muscle Gain,6,5,real,train
54,Male,172.7,86.2,28.89,Overweight,1765.3,3195.1,High Activity,1.81,60.0,0.0,True,Fat Loss,3,2,real,train
49,Female,167.6,68.0,24.21,Normal,1383.9,2504.9,High Activity,1.81,10.0,0.0,True,Maintenance,6,5,real,train
21,Male,154.9,99.8,41.57,Obese,2049.6,3709.8,High Activity,1.81,60.0,20.0,True,Fat Loss,3,3,real,train
60,Female,160.0,47.6,18.6,Normal,1123.9,2034.3,High Activity,1.81,6.0,0.0,True,Maintenance,9,7,real,train
51,Female,165.1,59.0,21.63,Normal,1283.5,2323.2,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,train
61,Female,172.7,86.2,28.89,Overweight,1515.5,2743.0,High Activity,1.81,5.0,1.0,True,Fat Loss,3,2,real,train
60,Female,170.2,77.1,26.63,Overweight,1428.1,2584.8,High Activity,1.81,10.0,0.0,True,Maintenance,9,8,real,train
56,Female,167.6,76.2,27.12,Overweight,1429.1,2586.7,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
35,Male,154.9,68.0,28.34,Overweight,1544.7,2796.0,High Activity,1.81,20.0,4.0,True,Fat Loss,3,2,real,train
47,Female,170.2,90.7,31.32,Obese,1610.2,2077.1,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
57,Female,170.2,90.7,31.32,Obese,1566.9,2836.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
56,Male,172.7,77.1,25.85,Overweight,1632.4,2530.2,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
53,Female,170.2,77.1,26.63,Overweight,1458.4,2260.5,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,2,real,train
30,Female,182.9,70.3,21.02,Normal,1534.4,2777.2,High Activity,1.81,20.0,3.0,True,Fat Loss,3,1,real,train
58,Male,182.9,83.9,25.09,Overweight,1760.9,3187.3,High Activity,1.81,0.0,5.0,True,Fat Loss,3,2,real,train
29,Male,182.9,77.1,23.06,Normal,1834.4,3320.3,High Activity,1.81,50.0,20.0,True,Muscle Gain,6,5,real,train
50,Female,167.6,77.1,27.44,Overweight,1463.5,2648.9,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
22,Female,162.6,59.0,22.31,Normal,1401.2,2536.2,High Activity,1.81,15.0,6.0,True,Maintenance,9,7,real,train
47,Male,172.7,72.6,24.33,Normal,1622.7,2937.1,High Activity,1.81,5.0,5.0,True,Muscle Gain,6,5,real,train
24,Female,175.3,71.2,23.18,Normal,1545.1,2796.7,High Activity,1.81,20.0,1.0,True,Maintenance,9,7,real,train
46,Male,185.4,156.5,45.52,Obese,2813.5,5092.5,High Activity,1.81,0.0,7.0,True,Fat Loss,3,3,real,train
22,Female,162.6,74.8,28.32,Overweight,1548.0,2399.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
56,Female,144.8,54.4,25.97,Overweight,1157.0,2094.1,High Activity,1.81,29.0,0.0,True,Fat Loss,3,2,real,train
65,Male,175.3,99.8,32.49,Obese,1897.3,3434.1,High Activity,1.81,100.0,0.0,True,Fat Loss,3,3,real,train
61,Male,170.2,83.9,28.97,Overweight,1683.0,3046.2,High Activity,1.81,4.0,3.0,True,Fat Loss,3,2,real,train
24,Male,175.3,95.3,31.01,Obese,2069.3,3745.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
21,Female,170.2,67.6,23.34,Normal,1508.8,2731.0,High Activity,1.81,10.0,12.0,True,Fat Loss,3,1,real,train
23,Male,180.3,65.8,20.22,Normal,1704.4,3084.9,High Activity,1.81,8.0,0.0,True,Muscle Gain,6,5,real,train
64,Female,172.7,73.9,24.78,Normal,1389.2,2514.5,High Activity,1.81,20.0,0.0,True,Maintenance,9,7,real,train
61,Male,182.9,100.7,30.11,Obese,1968.7,3563.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
65,Male,172.7,86.2,28.89,Overweight,1702.8,2639.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
42,Female,165.1,68.0,24.96,Normal,1406.4,1814.2,Low Activity,1.29,2.0,0.0,True,Maintenance,7,7,real,train
19,Male,154.9,68.0,28.34,Overweight,1635.6,2960.4,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
53,Female,162.6,49.9,18.88,Normal,1183.1,2141.4,High Activity,1.81,12.0,0.0,True,Maintenance,9,7,real,train
39,Male,188.0,88.5,25.04,Overweight,1953.9,3536.6,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,train
51,Female,157.5,57.2,23.05,Normal,1243.1,2250.1,High Activity,1.81,10.0,1.0,True,Maintenance,9,7,real,train
49,Male,154.9,90.3,37.6,Obese,1763.0,3191.1,High Activity,1.81,8.0,6.0,True,Fat Loss,3,3,real,train
34,Male,175.3,59.0,19.2,Normal,1526.4,2762.8,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,train
19,Male,175.3,59.0,19.2,Normal,1611.6,2078.9,Low Activity,1.29,2.0,1.0,True,Fat Loss,1,1,real,train
40,Female,157.5,49.9,20.12,Normal,1223.6,2214.8,High Activity,1.81,14.0,10.0,True,Fat Loss,3,1,real,train
48,Male,185.4,117.9,34.3,Obese,2285.7,4137.0,High Activity,1.81,50.0,2.0,True,Fat Loss,3,3,real,train
45,Female,172.7,59.0,19.77,Normal,1333.1,2412.9,High Activity,1.81,60.0,0.0,True,Fat Loss,3,1,real,train
39,Female,167.6,61.2,21.79,Normal,1364.3,2469.4,High Activity,1.81,15.0,3.0,True,Fat Loss,3,1,real,train
65,Male,154.9,84.4,35.14,Obese,1593.2,2883.7,High Activity,1.81,0.0,5.0,True,Fat Loss,3,3,real,train
55,Male,154.9,104.3,43.46,Obese,1917.3,3470.4,High Activity,1.81,12.0,1.0,True,Fat Loss,3,3,real,train
64,Female,154.9,62.6,26.07,Overweight,1229.3,1585.8,Low Activity,1.29,2.0,0.0,True,Maintenance,7,8,real,train
33,Female,160.0,72.6,28.34,Overweight,1471.5,2663.5,High Activity,1.81,30.0,10.0,True,Maintenance,9,8,real,train
47,Male,180.3,88.5,27.2,Overweight,1872.0,2901.5,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,8,real,train
22,Male,180.3,113.4,34.87,Obese,2348.1,4250.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
43,Male,185.4,104.3,30.34,Obese,2131.7,2749.9,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
18,Female,167.6,70.3,25.02,Overweight,1539.1,2785.8,High Activity,1.81,5.0,5.0,True,Maintenance,9,8,real,train
50,Male,154.9,81.6,34.01,Obese,1641.9,2971.8,High Activity,1.81,10.0,40.0,True,Fat Loss,3,3,real,train
20,Female,165.1,56.7,20.8,Normal,1396.8,2528.2,High Activity,1.81,40.0,5.0,True,Muscle Gain,6,5,real,train
38,Female,157.5,51.3,20.67,Normal,1244.9,2253.2,High Activity,1.81,40.0,0.0,True,Fat Loss,3,1,real,train
32,Male,182.9,108.9,32.55,Obese,2242.8,4059.4,High Activity,1.81,17.0,0.0,True,Fat Loss,3,3,real,train
57,Female,165.1,63.5,23.3,Normal,1299.5,2352.0,High Activity,1.81,9.0,7.0,True,Maintenance,9,7,real,train
37,Male,185.4,83.9,24.41,Normal,1892.3,3425.1,High Activity,1.81,4.0,5.0,True,Maintenance,9,7,real,train
25,Male,182.9,99.8,29.84,Overweight,2161.0,3911.4,High Activity,1.81,15.0,4.0,True,Fat Loss,3,2,real,train
63,Male,180.3,94.3,29.01,Overweight,1860.1,2883.2,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
60,Female,165.1,56.7,20.8,Normal,1223.6,2214.7,High Activity,1.81,20.0,0.0,True,Fat Loss,3,1,real,train
56,Female,165.1,102.1,37.44,Obese,1660.3,3005.2,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
51,Male,175.3,102.1,33.23,Obese,2007.2,3633.0,High Activity,1.81,16.0,40.0,True,Fat Loss,3,3,real,train
64,Male,170.2,99.8,34.46,Obese,1878.6,3400.3,High Activity,1.81,20.0,4.0,True,Fat Loss,3,3,real,train
60,Male,188.0,145.1,41.09,Obese,2594.3,3346.7,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
44,Female,172.7,65.8,22.05,Normal,1400.3,2534.6,High Activity,1.81,30.0,3.0,True,Maintenance,9,7,real,train
39,Male,180.3,99.8,30.68,Obese,2069.3,3745.4,High Activity,1.81,20.0,10.0,True,Fat Loss,3,3,real,train
57,Female,157.5,95.3,38.41,Obese,1569.5,2840.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
61,Male,172.7,81.6,27.37,Overweight,1664.8,3013.2,High Activity,1.81,5.0,0.0,True,Maintenance,9,8,real,train
29,Male,188.0,88.5,25.04,Overweight,2010.7,3639.4,High Activity,1.81,4.0,4.0,True,Fat Loss,3,2,real,train
24,Male,193.0,120.2,32.26,Obese,2488.9,4504.8,High Activity,1.81,40.0,20.0,True,Fat Loss,3,3,real,train
48,Male,182.9,88.5,26.45,Overweight,1878.5,3400.0,High Activity,1.81,40.0,15.0,True,Fat Loss,3,2,real,train
49,Male,175.3,74.4,24.22,Normal,1647.9,2982.6,High Activity,1.81,7.0,0.0,True,Muscle Gain,6,5,real,train
48,Male,154.9,95.3,39.68,Obese,1835.5,2845.1,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,3,real,train
58,Female,172.7,65.8,22.05,Normal,1339.7,2424.9,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
42,Female,182.9,81.6,24.41,Normal,1587.3,2873.0,High Activity,1.81,12.0,0.0,True,Maintenance,9,7,real,train
52,Male,182.9,95.3,28.48,Overweight,1946.9,2511.5,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,train
45,Male,162.6,59.0,22.31,Normal,1403.0,2539.4,High Activity,1.81,10.0,9.0,True,Maintenance,9,7,real,train
36,Male,185.4,83.9,24.41,Normal,1898.0,3435.4,High Activity,1.81,5.0,10.0,True,Maintenance,9,7,real,train
65,Male,154.9,97.5,40.62,Obese,1769.4,3202.7,High Activity,1.81,20.0,0.0,True,Fat Loss,3,3,real,train
62,Male,172.7,81.6,27.37,Overweight,1659.1,3003.0,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
58,Male,188.0,90.7,25.68,Overweight,1876.5,3396.4,High Activity,1.81,10.0,3.0,True,Maintenance,9,8,real,train
40,Female,165.1,77.1,28.29,Overweight,1498.9,2713.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,2,real,train
56,Female,154.9,61.2,25.51,Overweight,1251.4,2265.0,High Activity,1.81,6.0,3.0,True,Fat Loss,3,2,real,train
60,Male,175.3,63.5,20.67,Normal,1439.6,2605.6,High Activity,1.81,5.0,4.0,True,Maintenance,9,7,real,train
31,Female,160.0,63.5,24.8,Normal,1396.3,2527.3,High Activity,1.81,3.0,3.0,True,Maintenance,9,7,real,train
36,Male,188.0,86.2,24.39,Normal,1940.6,3512.5,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
65,Male,172.7,79.4,26.61,Overweight,1611.7,2498.1,Moderate Activity,1.55,0.0,0.0,False,Maintenance,8,8,real,train
22,Female,157.5,57.6,23.23,Normal,1372.9,2484.9,High Activity,1.81,6.0,6.0,True,Muscle Gain,6,5,real,train
64,Female,157.5,56.7,22.86,Normal,1182.6,2140.6,High Activity,1.81,4.0,4.0,True,Fat Loss,3,1,real,train
23,Female,162.6,81.6,30.9,Obese,1606.6,2907.9,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
30,Female,167.6,61.2,21.79,Normal,1403.3,2539.9,High Activity,1.81,10.0,10.0,True,Maintenance,9,7,real,train
49,Female,154.9,56.7,23.62,Normal,1239.7,2243.9,High Activity,1.81,5.0,1.0,True,Maintenance,9,7,real,train
57,Female,172.7,76.2,25.54,Overweight,1440.5,2232.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
55,Male,175.3,77.1,25.1,Overweight,1650.3,2987.0,High Activity,1.81,8.0,6.0,True,Fat Loss,3,2,real,train
59,Female,162.6,68.0,25.75,Overweight,1324.9,2398.0,High Activity,1.81,40.0,10.0,True,Fat Loss,3,2,real,train
50,Female,165.1,99.8,36.61,Obese,1665.3,3014.3,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
49,Male,182.9,93.0,27.8,Overweight,1933.6,3499.8,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
40,Male,154.9,90.7,37.79,Obese,1820.2,3294.6,High Activity,1.81,4.0,4.0,True,Fat Loss,3,3,real,train
